data,fonte,id,descricao,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities
2023-11-07 15:34:01.697237,Vivareal,2666715739,"Casa com 3 Quartos para Aluguel, 175m²","Servidão José Manoel Pacifico - Ingleses do Rio Vermelho, Florianópolis - SC",Servidão José Manoel Pacifico ,, Ingleses do Rio Vermelho,florianopolis,4400,Mês,,175.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-175m2-aluguel-RS4400-id-2666715739/,Mobiliado; Churrasqueira; Aceita animais; Garagem; Ar-condicionado; ...
2023-11-07 15:34:01.698869,Vivareal,2660302592,"Sala/Conjunto    para Aluguel, 33m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,2500,Mês,,33.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-campeche-bairros-florianopolis-com-garagem-33m2-aluguel-RS2500-id-2660302592/,
2023-11-07 15:34:01.700391,Vivareal,2644818389,"Apartamento com 2 Quartos para Aluguel, 79m²","Rua Olavo Bilac, 78 - Estreito, Florianópolis - SC",Rua Olavo Bilac,78.0, Estreito,florianopolis,3800,Mês,1100.0,79.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-79m2-aluguel-RS3800-id-2644818389/,Mobiliado; Churrasqueira; Academia; Área de serviço; Playground; ...
2023-11-07 15:34:01.701701,Vivareal,2658855124,"Apartamento com  Quarto para Aluguel, 30m²","Centro, Florianópolis - SC",,,Centro,florianopolis,250,Dia,,30.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-30m2-aluguel-RS250-id-2658855124/,Mobiliado; Elevador; Condomínio fechado; Aceita animais; Área de serviço; ...
2023-11-07 15:34:01.703038,Vivareal,2649252321,"Kitnet/Conjugado com  Quarto para Aluguel, 16m²","Rua Capitão Osmar Silva, 96 - Pantanal, Florianópolis - SC",Rua Capitão Osmar Silva,96.0, Pantanal,florianopolis,1100,Mês,,16.0,1.0,1.0,,https://vivareal.com.br/imovel/kitnet-1-quartos-pantanal-bairros-florianopolis-16m2-aluguel-RS1100-id-2649252321/,
2023-11-07 15:34:01.704311,Vivareal,2658469380,"Apartamento com 2 Quartos para Aluguel, 54m²","Rua São Joaquim, 117 - Centro, Florianópolis - SC",Rua São Joaquim,117.0, Centro,florianopolis,1800,Mês,431.0,54.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-54m2-aluguel-RS1800-id-2658469380/,Interfone; Área de serviço
2023-11-07 15:34:02.594606,Vivareal,2655333837,"Apartamento com  Quarto para Aluguel, 32m²","Servidão José Ventura - Trindade, Florianópolis - SC",Servidão José Ventura ,, Trindade,florianopolis,900,Mês,100.0,32.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-32m2-aluguel-RS900-id-2655333837/,
2023-11-07 15:34:02.596365,Vivareal,2656746855,"Apartamento com 2 Quartos para Aluguel, 48m²","Rua Dante de Patta - Ingleses do Rio Vermelho, Florianópolis - SC",Rua Dante de Patta ,, Ingleses do Rio Vermelho,florianopolis,4000,Mês,300.0,48.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-48m2-aluguel-RS4000-id-2656746855/,Ar-condicionado; Garagem; Mobiliado; Aceita animais
2023-11-07 15:34:02.597642,Vivareal,2653538622,"Apartamento com 3 Quartos para Aluguel, 94m²","Avenida dos Dourados - Jurerê Internacional, Florianópolis - SC",Avenida dos Dourados ,, Jurerê Internacional,florianopolis,6400,Mês,850.0,94.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-94m2-aluguel-RS6400-id-2653538622/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...
2023-11-07 15:34:02.598985,Vivareal,2484517526,"Apartamento com 3 Quartos para Aluguel, 180m²","Avenida dos Búzios, 2961 - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios,2961.0, Jurerê Internacional,florianopolis,300,Dia,,180.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-180m2-aluguel-RS300-id-2484517526/,Mobiliado; Churrasqueira; Elevador; Quintal; Aceita animais; ...
2023-11-07 15:34:02.600263,Vivareal,2651805557,"Apartamento com 2 Quartos para Aluguel, 63m²","Rua das Acácias - Carvoeira, Florianópolis - SC",Rua das Acácias ,, Carvoeira,florianopolis,4000,Mês,609.0,63.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-carvoeira-bairros-florianopolis-com-garagem-63m2-aluguel-RS4000-id-2651805557/,Elevador; Salão de festas; Armário na cozinha; Ar-condicionado
2023-11-07 15:34:02.601510,Vivareal,2666600642,"Apartamento com  Quarto para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,5200,Mês,6061.0,60.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS5200-id-2666600642/,Elevador
2023-11-07 15:34:02.603347,Vivareal,2607815451,"Ponto comercial/Loja/Box    para Aluguel, 30m²","Avenida Madre Benvenuta, 1368 - Santa Mônica, Florianópolis - SC",Avenida Madre Benvenuta,1368.0, Santa Mônica,florianopolis,2800,Mês,,30.0,1.0,,,https://vivareal.com.br/imovel/ponto-comercial-santa-monica-bairros-florianopolis-30m2-aluguel-RS2800-id-2607815451/,
2023-11-07 15:34:02.605217,Vivareal,2640276654,"Ponto comercial/Loja/Box    para Aluguel, 33m²","Lagoa da Conceição, Florianópolis - SC",,,Lagoa da Conceição,florianopolis,2200,Mês,,33.0,1.0,,,https://vivareal.com.br/imovel/ponto-comercial-lagoa-da-conceicao-bairros-florianopolis-33m2-aluguel-RS2200-id-2640276654/,
2023-11-07 15:34:02.607096,Vivareal,2657451859,"Apartamento com 2 Quartos para Aluguel, 75m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,5000,Mês,650.0,75.0,3.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-75m2-aluguel-RS5000-id-2657451859/,Mobiliado; Churrasqueira; Varanda; Ar-condicionado; Cozinha; ...
2023-11-07 15:34:02.609066,Vivareal,2664413295,"Apartamento com 3 Quartos para Aluguel, 80m²","Canto, Florianópolis - SC",,,Canto,florianopolis,3900,Mês,736.0,80.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-canto-bairros-florianopolis-com-garagem-80m2-aluguel-RS3900-id-2664413295/,Mobiliado; Elevador; Condomínio fechado; Varanda; Área de serviço; ...
2023-11-07 15:34:02.610495,Vivareal,2666598612,"Apartamento com 2 Quartos para Aluguel, 76m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,4500,Mês,69659.0,76.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-76m2-aluguel-RS4500-id-2666598612/,
2023-11-07 15:34:02.611754,Vivareal,2554411136,"Sala/Conjunto    para Aluguel, 726m²","Rua Pastor William Richard Schisler Filho - Itacorubi, Florianópolis - SC",Rua Pastor William Richard Schisler Filho ,, Itacorubi,florianopolis,29000,Mês,,726.0,5.0,,2.0,https://vivareal.com.br/imovel/sala-comercial-itacorubi-bairros-florianopolis-com-garagem-726m2-aluguel-RS29000-id-2554411136/,Elevador
2023-11-07 15:34:02.612985,Vivareal,2586696968,"Apartamento com 3 Quartos para Aluguel, 96m²","Rua João Meirelles, 1435 - Abraão, Florianópolis - SC",Rua João Meirelles,1435.0, Abraão,florianopolis,4300,Mês,954.0,96.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-96m2-aluguel-RS4300-id-2586696968/,Elevador; Playground; Academia; Interfone; Área de serviço
2023-11-07 15:34:02.614193,Vivareal,2658197874,"Apartamento com 2 Quartos para Aluguel, 76m²","Rua Ana Luiza Vieira, 155 - Campeche, Florianópolis - SC",Rua Ana Luiza Vieira,155.0, Campeche,florianopolis,3800,Mês,500.0,76.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-76m2-aluguel-RS3800-id-2658197874/,
2023-11-07 15:34:02.615447,Vivareal,2663787293,"Apartamento com  Quarto para Aluguel, 20m²","Agronômica, Florianópolis - SC",,,Agronômica,florianopolis,1800,Mês,,20.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-20m2-aluguel-RS1800-id-2663787293/,
2023-11-07 15:34:02.616795,Vivareal,2663225974,"Apartamento com  Quarto para Aluguel, 50m²","Rua Rafael Bandeira - Centro, Florianópolis - SC",Rua Rafael Bandeira ,, Centro,florianopolis,1800,Mês,365.0,50.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-50m2-aluguel-RS1800-id-2663225974/,Cozinha; Área de serviço
2023-11-07 15:34:02.618309,Vivareal,2609513986,"Sala/Conjunto    para Aluguel, 41m²","Avenida Hercílio Luz, 639 - Centro, Florianópolis - SC",Avenida Hercílio Luz,639.0, Centro,florianopolis,1300,Mês,,41.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-41m2-aluguel-RS1300-id-2609513986/,
2023-11-07 15:34:02.619618,Vivareal,2666598607,"Ponto comercial/Loja/Box    para Aluguel, 171m²","Centro, Florianópolis - SC",,,Centro,florianopolis,11500,Mês,,171.0,2.0,,2.0,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-com-garagem-171m2-aluguel-RS11500-id-2666598607/,
2023-11-07 15:34:02.620889,Vivareal,2656636543,"Casa com 5 Quartos para Aluguel, 477m²","Rua Capitão Romualdo de Barros, 705 - Carvoeira, Florianópolis - SC",Rua Capitão Romualdo de Barros,705.0, Carvoeira,florianopolis,15000,Mês,2200.0,477.0,7.0,5.0,3.0,https://vivareal.com.br/imovel/casa-5-quartos-carvoeira-bairros-florianopolis-com-garagem-477m2-aluguel-RS15000-id-2656636543/,Piscina; Churrasqueira; Varanda; Quintal; Ar-condicionado; ...
2023-11-07 15:34:02.622172,Vivareal,2666600726,"Apartamento com 3 Quartos para Aluguel, 140m²","Centro, Florianópolis - SC",,,Centro,florianopolis,5000,Mês,157214.0,140.0,3.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-140m2-aluguel-RS5000-id-2666600726/,
2023-11-07 15:34:02.623452,Vivareal,2586602264,"Sala/Conjunto    para Aluguel, 73m²","Rua Marechal Guilherme, 147 - Centro, Florianópolis - SC",Rua Marechal Guilherme,147.0, Centro,florianopolis,4200,Mês,,73.0,2.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-73m2-aluguel-RS4200-id-2586602264/,Elevador; Vigia; Copa
2023-11-07 15:34:02.624654,Vivareal,2639549414,"Imóvel comercial    para Aluguel, 200m²","Lagoa da Conceição, Florianópolis - SC",,,Lagoa da Conceição,florianopolis,7000,Mês,,200.0,,,,https://vivareal.com.br/imovel/imovel-comercial-lagoa-da-conceicao-bairros-florianopolis-200m2-aluguel-RS7000-id-2639549414/,
2023-11-07 15:34:02.625907,Vivareal,2654112583,"Apartamento com 3 Quartos para Aluguel, 82m²","Rua João Meirelles, 1435 - Abraão, Florianópolis - SC",Rua João Meirelles,1435.0, Abraão,florianopolis,4650,Mês,1146.0,82.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-82m2-aluguel-RS4650-id-2654112583/,Churrasqueira; Elevador; Academia; Área de serviço; Playground; ...
2023-11-07 15:34:02.627083,Vivareal,2648880857,"Casa com 3 Quartos para Aluguel, 500m²","Rua Doutor Eros Merlin, 67 - Centro, Florianópolis - SC",Rua Doutor Eros Merlin,67.0, Centro,florianopolis,7000,Mês,11.0,500.0,3.0,3.0,4.0,https://vivareal.com.br/imovel/casa-3-quartos-centro-bairros-florianopolis-com-garagem-500m2-aluguel-RS7000-id-2648880857/,Churrasqueira; Mobiliado; Armário na cozinha; Ar-condicionado
2023-11-07 15:34:02.628311,Vivareal,2634880708,"Ponto comercial/Loja/Box    para Aluguel, 18m²","Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,2000,Mês,,18.0,,,,https://vivareal.com.br/imovel/ponto-comercial-ingleses-do-rio-vermelho-bairros-florianopolis-18m2-aluguel-RS2000-id-2634880708/,
2023-11-07 15:34:02.629557,Vivareal,2656248775,"Apartamento com 3 Quartos para Aluguel, 100m²","Joao Paulo, Florianópolis - SC",,,Joao Paulo,florianopolis,5200,Mês,750.0,100.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-joao-paulo-bairros-florianopolis-com-garagem-100m2-aluguel-RS5200-id-2656248775/,Piscina; Mobiliado; Churrasqueira; Elevador; Varanda; ...
2023-11-07 15:34:02.630817,Vivareal,2649979232,"Casa com 3 Quartos para Aluguel, 500m²","Rua Doutor Eros Merlin - Centro, Florianópolis - SC",Rua Doutor Eros Merlin ,, Centro,florianopolis,7000,Mês,,500.0,3.0,3.0,4.0,https://vivareal.com.br/imovel/casa-3-quartos-centro-bairros-florianopolis-com-garagem-500m2-aluguel-RS7000-id-2649979232/,Piscina; Mobiliado; Churrasqueira; Quintal; Aceita animais; ...
2023-11-07 15:34:02.632614,Vivareal,2657031271,"Casa com 4 Quartos para Aluguel, 350m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,3500,Dia,,350.0,6.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-bairros-florianopolis-com-garagem-350m2-aluguel-RS3500-id-2657031271/,Churrasqueira; Garagem; Área de serviço; Cozinha; Lavanderia; ...
2023-11-07 15:34:02.634362,Vivareal,2659390032,"Apartamento com  Quarto para Aluguel, 35m²","Rua Fernando Machado, 192 - Centro, Florianópolis - SC",Rua Fernando Machado,192.0, Centro,florianopolis,2300,Mês,850.0,35.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-35m2-aluguel-RS2300-id-2659390032/,Piscina; Mobiliado; Churrasqueira; Elevador; Academia; ...
2023-11-07 15:34:02.635785,Vivareal,2666639924,"Casa com 4 Quartos para Aluguel, 370m²","Rua Ari Avanci dos Santos - Trindade, Florianópolis - SC",Rua Ari Avanci dos Santos ,, Trindade,florianopolis,10000,Mês,,370.0,6.0,4.0,4.0,https://vivareal.com.br/imovel/casa-4-quartos-trindade-bairros-florianopolis-com-garagem-370m2-aluguel-RS10000-id-2666639924/,Piscina; Mobiliado; Churrasqueira; Quintal; Aceita animais; ...
2023-11-07 15:34:02.637184,Vivareal,2643938229,"Ponto comercial/Loja/Box    para Aluguel, 130m²","Estreito, Florianópolis - SC",,,Estreito,florianopolis,5000,Mês,,130.0,1.0,,,https://vivareal.com.br/imovel/ponto-comercial-estreito-bairros-florianopolis-130m2-aluguel-RS5000-id-2643938229/,
2023-11-07 15:34:02.638583,Vivareal,2646653587,"Apartamento com 2 Quartos para Aluguel, 60m²","Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,2200,Mês,300.0,60.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-60m2-aluguel-RS2200-id-2646653587/,Ar-condicionado; Churrasqueira; Varanda
2023-11-07 15:34:02.639961,Vivareal,2660303877,"Sala/Conjunto    para Aluguel, 33m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,2500,Mês,,33.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-campeche-bairros-florianopolis-com-garagem-33m2-aluguel-RS2500-id-2660303877/,
2023-11-07 15:34:02.641286,Vivareal,2657449814,"Apartamento com 2 Quartos para Aluguel, 100m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,2000,Dia,,100.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-100m2-aluguel-RS2000-id-2657449814/,Ar-condicionado; Condomínio fechado; Mobiliado
2023-11-07 15:34:02.642651,Vivareal,2651191945,"Apartamento com  Quarto para Aluguel, 38m²","Centro, Florianópolis - SC",,,Centro,florianopolis,4500,Mês,600.0,38.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-38m2-aluguel-RS4500-id-2651191945/,Mobiliado; Salão de jogos; Espaço gourmet; Academia; Salão de festas
2023-11-07 15:34:03.565100,Vivareal,2643288777,"Imóvel comercial    para Aluguel, 145m²","Centro, Florianópolis - SC",,,Centro,florianopolis,6500,Mês,194.0,145.0,3.0,,2.0,https://vivareal.com.br/imovel/imovel-comercial-centro-bairros-florianopolis-com-garagem-145m2-aluguel-RS6500-id-2643288777/,
2023-11-07 15:34:03.567234,Vivareal,2641903208,"Apartamento com 2 Quartos para Aluguel, 75m²","Parque São Jorge, Florianópolis - SC",,,Parque São Jorge,florianopolis,5200,Mês,200.0,75.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-75m2-aluguel-RS5200-id-2641903208/,Ar-condicionado
2023-11-07 15:34:03.569084,Vivareal,2642962679,"Casa com 4 Quartos para Aluguel, 600m²","Rua das Sapopemas, 436 - Jurerê Internacional, Florianópolis - SC",Rua das Sapopemas,436.0, Jurerê Internacional,florianopolis,20000,Mês,,600.0,6.0,4.0,3.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-600m2-aluguel-RS20000-id-2642962679/,Mobiliado; Quintal; Aceita animais; Ar-condicionado; Área de serviço; ...
2023-11-07 15:34:03.570403,Vivareal,2459155075,"Casa com 5 Quartos para Aluguel, 400m²","Rua dos Meros - Jurerê Internacional, Florianópolis - SC",Rua dos Meros ,, Jurerê Internacional,florianopolis,3000,Dia,,400.0,6.0,5.0,4.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-400m2-aluguel-RS3000-id-2459155075/,Ar-condicionado; Lareira; Varanda gourmet; Mobiliado
2023-11-07 15:34:03.571714,Vivareal,2659055468,"Apartamento com 3 Quartos para Aluguel, 93m²","Rua Ferreira Lima, 134 - Centro, Florianópolis - SC",Rua Ferreira Lima,134.0, Centro,florianopolis,4500,Mês,950.0,93.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-93m2-aluguel-RS4500-id-2659055468/,Varanda; Garagem; Cozinha; Área de serviço
2023-11-07 15:34:03.572917,Vivareal,2658852973,"Sala/Conjunto    para Aluguel, 166m²","Rua Francisco Tolentino - Centro, Florianópolis - SC",Rua Francisco Tolentino ,, Centro,florianopolis,2400,Mês,,166.0,4.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-166m2-aluguel-RS2400-id-2658852973/,Ar-condicionado
2023-11-07 15:34:03.574200,Vivareal,2666601702,"Casa com 3 Quartos para Aluguel, 245m²","Cacupé, Florianópolis - SC",,,Cacupé,florianopolis,10000,Mês,62061.0,245.0,4.0,3.0,3.0,https://vivareal.com.br/imovel/casa-3-quartos-cacupe-bairros-florianopolis-com-garagem-245m2-aluguel-RS10000-id-2666601702/,
2023-11-07 15:34:03.575512,Vivareal,2655351167,"Casa com 4 Quartos para Aluguel, 310m²","Coqueiros, Florianópolis - SC",,,Coqueiros,florianopolis,15900,Mês,,310.0,2.0,4.0,6.0,https://vivareal.com.br/imovel/imovel-comercial-4-quartos-coqueiros-bairros-florianopolis-com-garagem-310m2-aluguel-RS15900-id-2655351167/,Churrasqueira
2023-11-07 15:34:03.576886,Vivareal,2623086382,Casa com 3 Quartos para Venda/Aluguel 175m²,"Porto da Lagoa, Florianópolis - SC",,,Porto da Lagoa,florianopolis,7000,Mês,1085.0,175.0,1.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-porto-da-lagoa-bairros-florianopolis-com-garagem-175m2-venda-RS2300000-id-2623086382/,Playground; Sala de jantar; Área de serviço; Escritório
2023-11-07 15:34:03.578359,Vivareal,2665101716,"Apartamento com 2 Quartos para Aluguel, 58m²","Ribeirão da Ilha, Florianópolis - SC",,,Ribeirão da Ilha,florianopolis,1900,Mês,200.0,58.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ribeirao-da-ilha-bairros-florianopolis-com-garagem-58m2-aluguel-RS1900-id-2665101716/,Churrasqueira; Varanda
2023-11-07 15:34:03.579965,Vivareal,2660831510,"Casa com 5 Quartos para Aluguel, 190m²","Santa Mônica, Florianópolis - SC",,,Santa Mônica,florianopolis,8500,Mês,,190.0,3.0,5.0,2.0,https://vivareal.com.br/imovel/casa-5-quartos-santa-monica-bairros-florianopolis-com-garagem-190m2-aluguel-RS8500-id-2660831510/,
2023-11-07 15:34:03.581346,Vivareal,2652677084,"Apartamento com 3 Quartos para Aluguel, 116m²","Rua Altamiro Guimarães, 245 - Centro, Florianópolis - SC",Rua Altamiro Guimarães,245.0, Centro,florianopolis,5000,Mês,1180.0,116.0,3.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-116m2-aluguel-RS5000-id-2652677084/,Elevador; Ar-condicionado; Playground; Salão de festas; Armário na cozinha; ...
2023-11-07 15:34:03.582581,Vivareal,2666819606,"Apartamento com 3 Quartos para Aluguel, 97m²","Rua Joaquim Fernandez de Oliveira, 1415 - Abraão, Florianópolis - SC",Rua Joaquim Fernandez de Oliveira,1415.0, Abraão,florianopolis,4100,Mês,827.0,97.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-97m2-aluguel-RS4100-id-2666819606/,Piscina; Churrasqueira; Elevador; Varanda; Academia; ...
2023-11-07 15:34:03.583854,Vivareal,2666946731,"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Governador Jorge Lacerda, 1835 - Costeira do Pirajubaé, Florianópolis - SC",Avenida Governador Jorge Lacerda,1835.0, Costeira do Pirajubaé,florianopolis,1750,Mês,537.0,60.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-costeira-do-pirajubae-bairros-florianopolis-com-garagem-60m2-aluguel-RS1750-id-2666946731/,Elevador; Playground; Academia; Interfone; Área de serviço
2023-11-07 15:34:03.584935,Vivareal,2666753001,"Apartamento com 3 Quartos para Aluguel, 95m²","Rua Santos Saraiva, 494 - Estreito, Florianópolis - SC",Rua Santos Saraiva,494.0, Estreito,florianopolis,3900,Mês,468.0,95.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-95m2-aluguel-RS3900-id-2666753001/,Mobiliado; Churrasqueira; Elevador; Aceita animais; Ar-condicionado; ...
2023-11-07 15:34:03.586187,Vivareal,2666819609,Apartamento com 4 Quartos para Venda/Aluguel 560m²,"Rodovia Tertuliano Brito Xavier, 1942 - Canasvieiras, Florianópolis - SC",Rodovia Tertuliano Brito Xavier,1942.0, Canasvieiras,florianopolis,23000,Mês,1800.0,560.0,5.0,4.0,2.0,https://vivareal.com.br/imovel/apartamento-4-quartos-canasvieiras-bairros-florianopolis-com-garagem-560m2-venda-RS5600000-id-2666819609/,Piscina; Mobiliado; Churrasqueira; Elevador; Varanda; ...
2023-11-07 15:34:03.587412,Vivareal,2666819798,"Apartamento com 3 Quartos para Aluguel, 98m²","Rua João Meirelles, 1213 - Abraão, Florianópolis - SC",Rua João Meirelles,1213.0, Abraão,florianopolis,4200,Mês,1059.0,98.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-98m2-aluguel-RS4200-id-2666819798/,Piscina; Churrasqueira; Elevador; Varanda; Playground; ...
2023-11-07 15:34:03.588634,Vivareal,2666819801,"Apartamento com 3 Quartos para Aluguel, 104m²","Rua João Meirelles, 1415 - Abraão, Florianópolis - SC",Rua João Meirelles,1415.0, Abraão,florianopolis,4000,Mês,987.0,104.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-104m2-aluguel-RS4000-id-2666819801/,Piscina; Churrasqueira; Varanda; Academia; Espaço gourmet; ...
2023-11-07 15:34:03.590037,Vivareal,2666819703,"Apartamento com 2 Quartos para Aluguel, 187m²","Rua João Meirelles, 1451 - Abraão, Florianópolis - SC",Rua João Meirelles,1451.0, Abraão,florianopolis,3600,Mês,1290.0,187.0,3.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-187m2-aluguel-RS3600-id-2666819703/,Piscina; Churrasqueira; Elevador; Playground; Salão de festas; ...
2023-11-07 15:34:03.591569,Vivareal,2666916710,"Apartamento com 2 Quartos para Aluguel, 77m²","Largo Benjamin Constant, 691 - Centro, Florianópolis - SC",Largo Benjamin Constant,691.0, Centro,florianopolis,3700,Mês,740.0,77.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-77m2-aluguel-RS3700-id-2666916710/,Garagem
2023-11-07 15:34:03.593023,Vivareal,2666819608,Sala/Conjunto    para Venda/Aluguel 37m²,"Rua Jornalista Manoel Menezes, 115 - Itacorubi, Florianópolis - SC",Rua Jornalista Manoel Menezes,115.0, Itacorubi,florianopolis,3300,Mês,,37.0,2.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-itacorubi-bairros-florianopolis-com-garagem-37m2-venda-RS400000-id-2666819608/,Ar-condicionado; Aquecimento; Mobiliado; Elevador; Escritório
2023-11-07 15:34:03.594482,Vivareal,2666896420,"Apartamento com 2 Quartos para Aluguel, 59m²","Rodovia Admar Gonzaga, 1547 - Itacorubi, Florianópolis - SC",Rodovia Admar Gonzaga,1547.0, Itacorubi,florianopolis,1800,Mês,750.0,59.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-59m2-aluguel-RS1800-id-2666896420/,Interfone; Garagem
2023-11-07 15:34:03.595721,Vivareal,2657449805,"Casa com 4 Quartos para Aluguel, 400m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,7500,Dia,,400.0,3.0,4.0,4.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-400m2-aluguel-RS7500-id-2657449805/,Piscina; Mobiliado; Churrasqueira; Varanda; Cozinha; ...
2023-11-07 15:34:03.596996,Vivareal,2666600857,"Apartamento com 2 Quartos para Aluguel, 87m²","Jardim Atlântico, Florianópolis - SC",,,Jardim Atlântico,florianopolis,3400,Mês,105299.0,87.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-87m2-aluguel-RS3400-id-2666600857/,
